Wavelength = 1.54059 Å (Cu)
39.26	107.0
39.28	111.0
39.3	109.0
39.32	95.0
39.34	107.0
39.36	97.0
39.38	102.0
39.4	108.0
39.42	84.0
39.44	107.0
39.46	103.0
39.48	102.0
39.5	97.0
39.52	100.0
39.54	93.0
39.56	116.0
39.58	92.0
39.6	110.0
39.62	115.0
39.64	107.0
39.66	93.0
39.68	99.0
39.7	99.0
39.72	92.0
39.74	111.0
39.76	93.0
39.78	109.0
39.8	93.0
39.82	101.0
39.84	86.0
39.86	96.0
39.88	107.0
39.9	116.0
39.92	116.0
39.94	98.0
39.96	136.0
39.98	98.0
40.0	130.0
40.02	113.0
40.04	103.0
40.06	107.0
40.08	117.0
40.1	92.0
40.12	106.0
40.14	121.0
40.16	104.0
40.18	104.0
40.2	96.0
40.22	96.0
40.24	112.0
40.26	119.0
40.28	107.0
40.3	114.0
40.32	103.0
40.34	109.0
40.36	119.0
40.38	104.0
40.4	131.0
40.42	127.0
40.44	148.0
40.46	134.0
40.48	117.0
40.5	110.0
40.52	124.0
40.54	105.0
40.56	101.0
40.58	119.0
40.6	106.0
40.62	98.0
40.64	97.0
40.66	133.0
40.68	114.0
40.7	108.0
40.72	107.0
40.74	126.0
40.76	92.0
40.78	95.0
40.8	114.0
40.82	118.0
40.84	120.0
40.86	107.0
40.88	115.0
40.9	114.0
40.92	138.0
40.94	129.0
40.96	123.0
40.98	138.0
41.0	136.0
41.02	149.0
41.04	157.0
41.06	150.0
41.08	154.0
41.1	178.0
41.12	193.0
41.14	214.0
41.16	242.0
41.18	260.0
41.2	307.0
41.22	349.0
41.24	431.0
41.26	552.0
41.28	694.0
41.3	777.0
41.32	879.0
41.34	964.0
41.36	933.0
41.38	930.0
41.4	868.0
41.42	730.0
41.44	714.0
41.46	649.0
41.48	517.0
41.5	468.0
41.52	396.0
41.54	328.0
41.56	286.0
41.58	249.0
41.6	233.0
41.62	198.0
41.64	170.0
41.66	163.0
41.68	173.0
41.7	151.0
41.72	124.0
41.74	130.0
41.76	117.0
41.78	142.0
41.8	108.0
41.82	121.0
41.84	117.0
41.86	106.0
41.88	123.0
41.9	108.0
41.92	120.0
41.94	110.0
41.96	114.0
41.98	89.0
42.0	102.0
42.02	94.0
42.04	106.0
42.06	98.0
42.08	100.0
42.1	105.0
42.12	90.0
42.14	108.0
42.16	105.0
42.18	99.0
42.2	104.0
42.22	111.0
42.24	109.0
42.26	93.0
42.28	86.0
42.3	107.0
42.32	121.0
42.34	100.0
42.36	109.0
42.38	107.0
42.4	101.0
42.42	110.0
42.44	101.0
42.46	102.0
42.48	99.0
42.5	100.0
42.52	89.0
42.54	95.0
42.56	93.0
42.58	101.0
42.6	98.0
42.62	105.0
42.64	108.0
42.66	101.0
42.68	84.0
42.7	88.0
42.72	82.0
42.74	72.0
42.76	72.0
42.78	113.0
42.8	92.0
42.82	88.0
42.84	91.0
42.86	86.0
42.88	88.0
42.9	95.0
42.92	86.0
42.94	95.0
42.96	99.0
42.98	89.0
43.0	99.0
43.02	88.0
43.04	78.0
43.06	100.0
43.08	104.0
43.1	104.0
43.12	94.0
43.14	84.0
43.16	95.0
43.18	108.0
43.2	102.0
43.22	114.0
43.24	114.0
43.26	99.0
43.28	103.0
43.3	114.0
43.32	98.0
43.34	103.0
43.36	102.0
43.38	115.0
43.4	100.0
43.42	100.0
43.44	74.0
43.46	85.0
43.48	98.0
43.5	95.0
43.52	97.0
43.54	96.0
43.56	96.0
43.58	94.0
43.6	83.0
43.62	81.0
43.64	100.0
43.66	95.0
43.68	103.0
43.7	92.0
43.72	85.0
43.74	93.0
43.76	91.0
43.78	100.0
43.8	75.0
43.82	82.0
43.84	81.0
43.86	92.0
43.88	84.0
43.9	93.0
43.92	75.0
43.94	88.0
43.96	87.0
43.98	94.0
44.0	105.0
44.02	83.0
44.04	87.0
44.06	97.0
44.08	95.0
44.1	93.0
44.12	84.0
44.14	88.0
44.16	98.0
44.18	100.0
44.2	84.0
44.22	93.0
44.24	97.0
44.26	88.0
44.28	93.0
44.3	113.0
44.32	85.0
44.34	87.0
44.36	67.0
44.38	95.0
44.4	90.0
44.42	92.0
44.44	85.0
44.46	90.0
44.48	86.0
44.5	89.0
44.52	87.0
44.54	108.0
44.56	95.0
44.58	91.0
44.6	101.0
44.62	84.0
44.64	84.0
44.66	98.0
44.68	92.0
44.7	94.0
44.72	77.0
44.74	84.0
44.76	88.0
44.78	104.0
44.8	82.0
44.82	97.0
44.84	95.0
44.86	87.0
44.88	76.0
44.9	101.0
44.92	81.0
44.94	91.0
44.96	109.0
44.98	85.0
45.0	84.0
45.02	103.0
45.04	87.0
45.06	121.0
45.08	102.0
45.1	105.0
45.12	118.0
45.14	106.0
45.16	93.0
45.18	84.0
45.2	93.0
45.22	87.0
45.24	100.0
45.26	92.0
45.28	82.0
45.3	83.0
45.32	86.0
45.34	81.0
45.36	88.0
45.38	85.0
45.4	93.0
45.42	75.0
45.44	80.0
45.46	83.0
45.48	86.0
45.5	65.0
45.52	72.0
45.54	74.0
45.56	87.0
45.58	97.0
45.6	95.0
45.62	99.0
45.64	77.0
45.66	74.0
45.68	81.0
45.7	93.0
45.72	90.0
45.74	84.0
45.76	82.0
45.78	77.0
45.8	107.0
45.82	88.0
45.84	106.0
45.86	84.0
45.88	92.0
45.9	88.0
45.92	105.0
45.94	102.0
45.96	94.0
45.98	76.0
46.0	88.0
46.02	72.0
46.04	90.0
46.06	103.0
46.08	86.0
46.1	92.0
46.12	90.0
46.14	76.0
46.16	94.0
46.18	82.0
46.2	101.0
46.22	85.0
46.24	88.0
46.26	104.0
46.28	105.0
46.3	118.0
46.32	119.0
46.34	113.0
46.36	125.0
46.38	114.0
46.4	156.0
46.42	156.0
46.44	194.0
46.46	189.0
46.48	202.0
46.5	214.0
46.52	230.0
46.54	199.0
46.56	193.0
46.58	186.0
46.6	200.0
46.62	173.0
46.64	173.0
46.66	141.0
46.68	135.0
46.7	123.0
46.72	108.0
46.74	94.0
46.76	100.0
46.78	105.0
46.8	83.0
46.82	102.0
46.84	92.0
46.86	101.0
46.88	82.0
46.9	90.0
46.92	89.0
46.94	80.0
46.96	87.0
46.98	83.0
47.0	87.0
47.02	72.0
47.04	100.0
47.06	86.0
47.08	84.0
47.1	86.0
47.12	80.0
47.14	92.0
47.16	81.0
